         1248401 function calls (1153009 primitive calls) in 14.355 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 timeline.py:265(_TensorTracker)
        1    0.000    0.000    0.000    0.000 activity.py:36(Scope)
        1    0.000    0.000    0.000    0.000 wrap_function.py:218(WrappedFunction)
        1    0.000    0.000    0.000    0.000 values.py:300(DistributedValues)
        2    0.000    0.000    0.000    0.000 saved_model_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 export_output.py:235(_SupervisedOutput)
        1    0.000    0.000    0.000    0.000 embeddings.py:34(Embedding)
        1    0.000    0.000    0.000    0.000 linear_operator_block_diag.py:35(LinearOperatorBlockDiag)
        1    0.000    0.000    0.000    0.000 _enum_module.py:41(<module>)
        1    0.000    0.000    0.000    0.000 saxutils.py:228(XMLFilterBase)
        1    0.000    0.000    0.000    0.000 linear.py:1356(LinearRegressor)
        1    0.000    0.000    0.000    0.000 codecs.py:309(__init__)
       16    0.000    0.000    0.000    0.000 _dtype.py:36(_kind_name)
        1    0.000    0.000    0.000    0.000 core.py:6112(mvoid)
        1    0.000    0.000    0.000    0.000 extras.py:1507(__init__)
        1    0.000    0.000    0.000    0.000 context.py:225(DefaultContext)
        1    0.000    0.000    0.000    0.000 socket.py:546(SocketIO)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:1205(StatusGroup)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:2418(FileStatistics)
        3    0.000    0.000    0.000    0.000 deprecation.py:516(deprecated_arg_values)
        1    0.000    0.000    0.000    0.000 descriptor.py:222(Descriptor)
        1    0.000    0.000    0.000    0.000 well_known_types.py:753(Struct)
        4    0.000    0.000    0.000    0.000 any_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 domreg.py:3(<module>)
        1    0.000    0.000    0.000    0.000 decorators.py:52(_AdapterFunctionCode)
        1    0.000    0.000    0.000    0.000 readers.py:166(TextLineDatasetV1)
        1    0.000    0.000    0.000    0.000 lookup_ops.py:107(LookupInterface)
        1    0.000    0.000    0.000    0.000 adagrad.py:37(Adagrad)
        1    0.000    0.000    0.000    0.000 load.py:401(_RestoredResource)
        1    0.000    0.000    0.000    0.000 loader_impl.py:272(SavedModelLoader)
        1    0.000    0.000    0.000    0.000 sputils.py:16(<listcomp>)
        1    0.000    0.000    0.000    0.000 sequence_feature_column.py:503(SequenceNumericColumn)
        9    0.000    0.000    0.000    0.000 linear_operator_algebra.py:205(__init__)
        1    0.000    0.000    0.000    0.000 linear_operator_toeplitz.py:35(LinearOperatorToeplitz)
        1    0.000    0.000    0.000    0.000 python_state.py:29(PythonState)
        1    0.000    0.000    0.000    0.000 clustering_ops.py:56(KMeans)
        1    0.000    0.000    0.000    0.000 dnn_linear_combined.py:1098(DNNLinearCombinedRegressor)
        1    0.000    0.000    0.000    0.000 multi_head.py:57(MultiHead)
        3    0.000    0.000    0.000    0.000 {built-in method _tensorflow_wrap_interpreter_wrapper.InterpreterWrapper_TensorQuantization}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_ALREADY_EXISTS_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        1    0.000    0.000    0.000    0.000 _collections_abc.py:252(__subclasshook__)
        1    0.000    0.000    0.000    0.000 contextlib.py:81(__init__)
       10    0.000    0.000    0.000    0.000 __future__.py:81(__init__)
        2    0.000    0.000    0.000    0.000 enum.py:610(__hash__)
        1    0.000    0.000    0.000    0.000 result.py:13(inner)
        2    0.000    0.000    0.000    0.000 six.py:164(_SixMetaPathImporter)
        1    0.000    0.000    0.000    0.000 calendar.py:148(Calendar)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:73(_QByteMap)
        1    0.000    0.000    0.000    0.000 selections.py:120(Selection)
        1    0.000    0.000    0.000    0.000 imp.py:48(new_module)
        1    0.000    0.000    0.000    0.000 __init__.py:64(install)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4141(Forward)
        1    0.000    0.000    0.000    0.000 errors_impl.py:57(OpError)
        2    0.000    0.000    0.000    0.000 error_codes_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:158(_VerbosityFlag)
        1    0.000    0.000    0.000    0.000 transformer.py:177(Base)
        1    0.000    0.000    0.000    0.000 cross_device_ops.py:991(CollectiveAllReduce)
        1    0.000    0.000    0.000    0.000 values.py:976(MirroredVariable)
        1    0.000    0.000    0.000    0.000 input_lib.py:1044(MultiStepContext)
        2    0.000    0.000    0.000    0.000 topology_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 tensor_tracer_flags.py:72(TTParameters)
        1    0.000    0.000    0.000    0.000 learning_rate_schedule.py:32(LearningRateSchedule)
        1    0.000    0.000    0.000    0.000 linear_operator_householder.py:34(LinearOperatorHouseholder)
        1    0.000    0.000    0.000    0.000 tpu_optimizer.py:33(CrossShardOptimizer)
        1    0.000    0.000    0.000    0.000 tpu_sharding.py:31(ShardingPolicy)
        1    0.000    0.000    0.000    0.000 tpu_context.py:47(TPUContext)
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_DEADLINE_EXCEEDED_swigconstant}
       18    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        2    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
       14    0.000    0.000    0.000    0.000 {method 'getrandbits' of '_random.Random' objects}
       15    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
        8    0.000    0.000    0.000    0.000 getlimits.py:92(_register_type)
        8    0.000    0.000    0.000    0.000 utils.py:53(_set_function_name)
        2    0.000    0.000    0.000    0.000 core.py:6398(__setattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:793(Handler)
        1    0.000    0.000    0.000    0.000 __init__.py:1526(addHandler)
        1    0.000    0.000    0.000    0.000 reduction.py:100(DupHandle)
        1    0.000    0.000    0.000    0.000 calendar.py:293(TextCalendar)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:1156(Status)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:2810(PythonTraceMe)
        1    0.000    0.000    0.000    0.000 appdirs.py:407(AppDirs)
        1    0.000    0.000    0.000    0.000 iterator_ops.py:748(IteratorSpec)
        1    0.000    0.000    0.000    0.000 tree_walk.py:43(TreeWalk)
        1    0.000    0.000    0.000    0.000 nested_structure_coder.py:57(StructureCoder)
        1    0.000    0.000    0.000    0.000 values.py:99(SingleDeviceMap)
        1    0.000    0.000    0.000    0.000 distribute_lib.py:972(StrategyV1)
        1    0.000    0.000    0.000    0.000 collective_all_reduce_strategy.py:47(CollectiveAllReduceStrategy)
        1    0.000    0.000    0.000    0.000 _index.py:30(IndexMixin)
        1    0.000    0.000    0.000    0.000 advanced_activations.py:71(PReLU)
        1    0.000    0.000    0.000    0.000 local.py:35(LocallyConnected1D)
        1    0.000    0.000    0.000    0.000 linear_operator_diag.py:33(LinearOperatorDiag)
        2    0.000    0.000    0.000    0.000 optimization_parameters_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 _pretty_print_reporter.py:70(TextTestRunner)
        1    0.000    0.000    0.000    0.000 module_wrapper.py:82(TFModuleWrapper)
        1    0.000    0.000    0.000    0.000 exporter.py:34(Exporter)
        1    0.000    0.000    0.000    0.000 convolutional_recurrent.py:470(ConvLSTM2DCell)
        1    0.000    0.000    0.000    0.000 tensorflow_wrap_interpreter_wrapper.py:39(_swig_setattr_nondynamic)
       12    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 enum.py:42(_make_class_unpicklable)
        1    0.000    0.000    0.000    0.000 npyio.py:122(NpzFile)
        1    0.000    0.000    0.000    0.000 core.py:1278(_replace_dtype_fields_recursive)
        1    0.000    0.000    0.000    0.000 reduction.py:33(ForkingPickler)
        1    0.000    0.000    0.000    0.000 __init__.py:1619(_register)
       16    0.000    0.000    0.000    0.000 pyparsing.py:317(__getitem__)
        1    0.000    0.000    0.000    0.000 readers.py:329(TFRecordDatasetV1)
        1    0.000    0.000    0.000    0.000 server_lib.py:240(ClusterSpec)
        1    0.000    0.000    0.000    0.000 values.py:1177(SyncOnReadVariable)
        1    0.000    0.000    0.000    0.000 central_storage_strategy.py:27(CentralStorageStrategy)
        1    0.000    0.000    0.000    0.000 callbacks.py:422(Callback)
        1    0.000    0.000    0.000    0.000 convolutional.py:1385(SeparableConv1D)
        1    0.000    0.000    0.000    0.000 merge.py:355(Concatenate)
        1    0.000    0.000    0.000    0.000 directory_iterator.py:17(DirectoryIterator)
       11    0.000    0.000    0.000    0.000 linear_operator_algebra.py:291(__init__)
        1    0.000    0.000    0.000    0.000 linear_operator_identity.py:468(LinearOperatorScaledIdentity)
       15    0.000    0.000    0.000    0.000 mock.py:1738(<genexpr>)
       17    0.000    0.000    0.000    0.000 errors.py:485(<genexpr>)
        1    0.000    0.000    0.000    0.000 flags.py:70(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_UNIMPLEMENTED_swigconstant}
       12    0.000    0.000    0.000    0.000 sre_parse.py:162(__delitem__)
        1    0.000    0.000    0.000    0.000 threading.py:567(Barrier)
        1    0.000    0.000    0.000    0.000 io_utils.py:170(H5Dict)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:1416(TF_Input)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:2736(GCluster)
       12    0.000    0.000    0.000    0.000 version.py:248(<genexpr>)
        5    0.000    0.000    0.000    0.000 registry.py:39(__init__)
        1    0.000    0.000    0.000    0.000 minidom.py:326(DocumentFragment)
        1    0.000    0.000    0.000    0.000 resource_variable_ops.py:1799(_UnreadVariable)
        1    0.000    0.000    0.000    0.000 tf_record.py:40(TFRecordOptions)
        1    0.000    0.000    0.000    0.000 values.py:163(ReplicaDeviceMap)
        1    0.000    0.000    0.000    0.000 values.py:474(PerReplicaSpec)
        1    0.000    0.000    0.000    0.000 losses_impl.py:37(Reduction)
        1    0.000    0.000    0.000    0.000 data_utils.py:330(Sequence)
        1    0.000    0.000    0.000    0.000 convolutional.py:2113(ZeroPadding2D)
        1    0.000    0.000    0.000    0.000 iterator.py:130(BatchFromFilesMixin)
        1    0.000    0.000    0.000    0.000 dense_features.py:29(DenseFeatures)
        1    0.000    0.000    0.000    0.000 linear_operator_inversion.py:29(LinearOperatorInversion)
        1    0.000    0.000    0.000    0.000 input.py:386(_SparseMetaData)
        1    0.000    0.000    0.000    0.000 lite.py:158(TFLiteConverterBase)
        1    0.000    0.000    0.000    0.000 errors.py:28(OpError)
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.GCluster_swigregister}
        1    0.000    0.000    0.000    0.000 parse.py:348(_fix_result_transcoding)
        1    0.000    0.000    0.000    0.000 _datasource.py:272(DataSource)
        1    0.000    0.000    0.000    0.000 _compression.py:33(DecompressReader)
        1    0.000    0.000    0.000    0.000 graph_view.py:140(ObjectGraphView)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:2841(PythonScopedAnnotation)
        1    0.000    0.000    0.000    0.000 __init__.py:258(VersionConflict)
        1    0.000    0.000    0.000    0.000 indexed_slices.py:182(IndexedSlicesSpec)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:139(NumericParser)
        1    0.000    0.000    0.000    0.000 __init__.py:940(ABSLLogger)
        1    0.000    0.000    0.000    0.000 tensor_spec.py:188(BoundedTensorSpec)
        1    0.000    0.000    0.000    0.000 variable_scope.py:61(_PartitionInfo)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:2007(DatasetV1Adapter)
        1    0.000    0.000    0.000    0.000 server_lib.py:97(Server)
        1    0.000    0.000    0.000    0.000 values.py:237(WorkerDeviceMap)
        1    0.000    0.000    0.000    0.000 input_lib.py:807(_SingleWorkerDatasetIterator)
        6    0.000    0.000    0.000    0.000 mode_keys.py:64(is_train)
        1    0.000    0.000    0.000    0.000 metrics.py:2382(MeanTensor)
        1    0.000    0.000    0.000    0.000 noise.py:31(GaussianNoise)
        1    0.000    0.000    0.000    0.000 feature_column_v2.py:350(_BaseFeaturesLayer)
        1    0.000    0.000    0.000    0.000 linear_operator_kronecker.py:65(LinearOperatorKronecker)
        1    0.000    0.000    0.000    0.000 rnn_cell.py:39(TfLiteRNNCell)
        1    0.000    0.000    0.000    0.000 sequential_head.py:39(_SequentialHead)
        3    0.000    0.000    0.000    0.000 tensorflow_wrap_interpreter_wrapper.py:126(TensorType)
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.StatSummarizer_swigregister}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.RecordWriterOptions_swigregister}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.WritableFile_swigregister}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
        1    0.000    0.000    0.000    0.000 {method 'hexdigest' of '_hashlib.HASH' objects}
       16    0.000    0.000    0.000    0.000 six.py:75(_add_doc)
        2    0.000    0.000    0.000    0.000 enum.py:566(_generate_next_value_)
        9    0.000    0.000    0.000    0.000 enum.py:901(<lambda>)
        1    0.000    0.000    0.000    0.000 threading.py:488(Event)
        1    0.000    0.000    0.000    0.000 difflib.py:1707(HtmlDiff)
        1    0.000    0.000    0.000    0.000 runner.py:29(TextTestResult)
        1    0.000    0.000    0.000    0.000 selectors.py:290(SelectSelector)
        1    0.000    0.000    0.000    0.000 pool.py:715(IMapIterator)
        1    0.000    0.000    0.000    0.000 optimizer.py:90(_OptimizableVariable)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:997(PyExceptionRegistry)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1298(addCondition)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4163(__lshift__)
        4    0.000    0.000    0.000    0.000 function.py:2180(<genexpr>)
        1    0.000    0.000    0.000    0.000 control_flow_state.py:492(_ControlFlowState)
        1    0.000    0.000    0.000    0.000 distribute_lib.py:346(InputContext)
        1    0.000    0.000    0.000    0.000 lookup_ops.py:1036(StaticVocabularyTable)
