         3031009 function calls (2949432 primitive calls) in 18.465 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.001    0.001    0.020    0.020 gen_nn_ops.py:5(<module>)
     1224    0.012    0.000    0.020    0.000 op_def_library.py:234(__init__)
      391    0.019    0.000    0.019    0.000 {built-in method builtins.compile}
     2156    0.010    0.000    0.019    0.000 nest.py:117(_sequence_like)
     2155    0.009    0.000    0.019    0.000 training.py:885(_validate_or_infer_batch_size)
    47835    0.018    0.000    0.019    0.000 {built-in method builtins.getattr}
        1    0.000    0.000    0.019    0.019 __init__.py:569(_build_master)
        1    0.000    0.000    0.019    0.019 __init__.py:556(__init__)
        1    0.000    0.000    0.019    0.019 gen_experimental_dataset_ops.py:5(<module>)
        1    0.000    0.000    0.019    0.019 loader.py:2(<module>)
    16808    0.014    0.000    0.019    0.000 <frozen importlib._bootstrap_external>:58(<listcomp>)
        1    0.000    0.000    0.019    0.019 audio_microfrontend_op.py:15(<module>)
      321    0.000    0.000    0.018    0.000 <frozen importlib._bootstrap_external>:98(_path_isdir)
        2    0.000    0.000    0.018    0.009 metrics.py:299(update_state)
     2155    0.004    0.000    0.018    0.000 training_utils.py:23(standardize_single_array)
      463    0.001    0.000    0.018    0.000 ops.py:5111(device)
      570    0.001    0.000    0.018    0.000 ops.py:5134(combined)
        1    0.000    0.000    0.018    0.018 __init__.py:124(<module>)
        1    0.000    0.000    0.018    0.018 losses_impl.py:15(<module>)
     2155    0.009    0.000    0.018    0.000 shape_base.py:512(expand_dims)
        4    0.000    0.000    0.018    0.004 metrics.py:271(__init__)
        4    0.000    0.000    0.018    0.004 metrics.py:141(__init__)
        1    0.000    0.000    0.018    0.018 index_tricks.py:1(<module>)
        1    0.000    0.000    0.018    0.018 distributions.py:15(<module>)
     2155    0.005    0.000    0.018    0.000 training_utils.py:531(check_num_samples)
        1    0.000    0.000    0.017    0.017 multiarray.py:7(<module>)
       95    0.001    0.000    0.017    0.000 base_layer.py:109(__init__)
        1    0.000    0.000    0.017    0.017 _pickle.py:1(<module>)
      624    0.015    0.000    0.017    0.000 sre_compile.py:276(_optimize_charset)
     1116    0.005    0.000    0.017    0.000 ops.py:5475(get_controller)
      789    0.017    0.000    0.017    0.000 {built-in method _pywrap_tensorflow_internal.TF_FinishOperation}
        1    0.000    0.000    0.017    0.017 nn.py:20(<module>)
        8    0.000    0.000    0.017    0.002 metrics.py:122(add_weight)
      256    0.001    0.000    0.017    0.000 deprecation.py:308(deprecated_wrapper)
        1    0.001    0.001    0.017    0.017 gen_math_ops.py:5(<module>)
     7039    0.008    0.000    0.017    0.000 tf_decorator.py:200(unwrap)
        1    0.000    0.000    0.017    0.017 api.py:15(<module>)
        1    0.000    0.000    0.017    0.017 load_library.py:38(load_op_library)
       37    0.000    0.000    0.017    0.000 convolutional.py:450(__init__)
      789    0.003    0.000    0.017    0.000 ops.py:1781(<listcomp>)
        1    0.000    0.000    0.017    0.017 tpu_estimator.py:15(<module>)
     5929    0.004    0.000    0.017    0.000 contextlib.py:237(helper)
     4502    0.003    0.000    0.016    0.000 pywrap_tensorflow_internal.py:2619(Flatten)
       37    0.001    0.000    0.016    0.000 convolutional.py:88(__init__)
        1    0.000    0.000    0.016    0.016 parameterized.py:158(<module>)
      541    0.005    0.000    0.016    0.000 ops.py:2368(get_attr)
       57    0.000    0.000    0.016    0.000 __init__.py:2191(_handle_ns)
     1542    0.006    0.000    0.016    0.000 pywrap_tensorflow_internal.py:1457(__init__)
        1    0.000    0.000    0.016    0.016 dnn.py:15(<module>)
      129    0.000    0.000    0.016    0.000 gen_resource_variable_ops.py:159(assign_variable_op)
      579    0.001    0.000    0.016    0.000 <__array_function__ internals>:2(prod)
        1    0.000    0.000    0.016    0.016 gen_sparse_ops.py:5(<module>)
     2260    0.004    0.000    0.016    0.000 <frozen importlib._bootstrap_external>:1351(_get_spec)
        1    0.001    0.001    0.015    0.015 gen_array_ops.py:5(<module>)
      317    0.001    0.000    0.015    0.000 decorator_utils.py:76(add_notice_to_docstring)
     2155    0.008    0.000    0.015    0.000 function.py:1286(captured_inputs)
      685    0.002    0.000    0.015    0.000 fromnumeric.py:73(_wrapreduction)
        1    0.000    0.000    0.015    0.015 absltest.py:19(<module>)
       26    0.000    0.000    0.015    0.001 pyparsing.py:2779(__init__)
     1178    0.002    0.000    0.015    0.000 ops.py:6308(__enter__)
        1    0.000    0.000    0.015    0.015 backend.py:19(<module>)
       22    0.000    0.000    0.015    0.001 gen_array_ops.py:6345(pad)
       16    0.000    0.000    0.015    0.001 nn_ops.py:638(__call__)
       51    0.000    0.000    0.015    0.000 <frozen importlib._bootstrap_external>:421(_find_module_shim)
       16    0.000    0.000    0.015    0.001 nn_ops.py:473(<lambda>)
       16    0.000    0.000    0.015    0.001 nn_impl.py:812(op)
       16    0.000    0.000    0.015    0.001 gen_nn_ops.py:2299(depthwise_conv2d_native)
      789    0.003    0.000    0.015    0.000 ops.py:1794(_control_flow_post_processing)
      116    0.013    0.000    0.015    0.000 dataset.py:57(make_new_dset)
      579    0.001    0.000    0.015    0.000 fromnumeric.py:2792(prod)
        2    0.000    0.000    0.015    0.007 losses.py:122(call)
        2    0.000    0.000    0.015    0.007 losses.py:602(mean_squared_error)
        1    0.000    0.000    0.015    0.015 numeric.py:1(<module>)
     8620    0.005    0.000    0.015    0.000 pywrap_tensorflow_internal.py:2516(IsSequenceOrComposite)
      500    0.001    0.000    0.015    0.000 <__array_function__ internals>:2(product)
       51    0.000    0.000    0.014    0.000 <frozen importlib._bootstrap_external>:1339(find_loader)
     4376    0.011    0.000    0.014    0.000 <frozen importlib._bootstrap_external>:62(_path_split)
        1    0.000    0.000    0.014    0.014 overrides.py:1(<module>)
        1    0.000    0.000    0.014    0.014 files.py:12(<module>)
        1    0.000    0.000    0.014    0.014 _internal.py:6(<module>)
        5    0.000    0.000    0.014    0.003 __init__.py:10(<module>)
       71    0.000    0.000    0.014    0.000 gen_math_ops.py:5922(logical_not)
     2155    0.007    0.000    0.014    0.000 function.py:1349(_select_forward_and_backward_functions)
        1    0.000    0.000    0.014    0.014 ragged_functional_ops.py:15(<module>)
     2835    0.004    0.000    0.014    0.000 <frozen importlib._bootstrap>:58(__init__)
      830    0.014    0.000    0.014    0.000 {method 'ParseFromString' of 'google.protobuf.pyext._message.CMessage' objects}
        2    0.000    0.000    0.014    0.007 gradients.py:15(<module>)
        2    0.000    0.000    0.014    0.007 adadelta.py:16(<module>)
        1    0.000    0.000    0.014    0.014 conversion.py:15(<module>)
     4502    0.012    0.000    0.014    0.000 {built-in method _pywrap_tensorflow_internal.Flatten}
       42    0.000    0.000    0.014    0.000 __init__.py:2290(fixup_namespace_packages)
     1902    0.009    0.000    0.014    0.000 inspect.py:2750(__init__)
       18    0.000    0.000    0.014    0.001 merge.py:99(call)
        1    0.001    0.001    0.014    0.014 gen_data_flow_ops.py:5(<module>)
        1    0.000    0.000    0.013    0.013 gradients_impl.py:15(<module>)
      500    0.000    0.000    0.013    0.000 fromnumeric.py:3524(product)
     1508    0.002    0.000    0.013    0.000 base.py:114(_e)
       21    0.000    0.000    0.013    0.001 gen_nn_ops.py:712(bias_add)
        1    0.000    0.000    0.013    0.013 adjoint_registrations.py:15(<module>)
92369/90653    0.013    0.000    0.013    0.000 {built-in method builtins.len}
     5890    0.012    0.000    0.013    0.000 <frozen importlib._bootstrap>:78(acquire)
      227    0.007    0.000    0.013    0.000 decorator_utils.py:35(_normalize_docstring)
     3992    0.011    0.000    0.013    0.000 _collections_abc.py:742(__iter__)
      103    0.001    0.000    0.013    0.000 tf_inspect.py:260(getcallargs)
      757    0.001    0.000    0.013    0.000 tf_contextlib.py:25(contextmanager)
        1    0.000    0.000    0.013    0.013 indexed_slices.py:15(<module>)
        1    0.013    0.013    0.013    0.013 {built-in method _pywrap_tensorflow_internal.TF_LoadLibrary}
     1986    0.007    0.000    0.012    0.000 functools.py:37(update_wrapper)
       95    0.000    0.000    0.012    0.000 descriptor.py:870(__new__)
        1    0.000    0.000    0.012    0.012 platform.py:10(<module>)
        1    0.000    0.000    0.012    0.012 network.py:1253(to_json)
        1    0.000    0.000    0.012    0.012 __init__.py:119(<module>)
        1    0.000    0.000    0.012    0.012 group.py:12(<module>)
      256    0.001    0.000    0.012    0.000 deprecation.py:46(_add_deprecated_function_notice_to_docstring)
       95    0.012    0.000    0.012    0.000 {method 'AddSerializedFile' of 'google.protobuf.pyext._message.DescriptorPool' objects}
     5929    0.011    0.000    0.012    0.000 contextlib.py:81(__init__)
        4    0.000    0.000    0.012    0.003 metrics_utils.py:62(decorated)
      759    0.012    0.000    0.012    0.000 {method 'reduce' of 'numpy.ufunc' objects}
     9954    0.012    0.000    0.012    0.000 {built-in method __new__ of type object at 0x00007FFDBEBA59A0}
    83546    0.012    0.000    0.012    0.000 {method 'get' of 'dict' objects}
        1    0.000    0.000    0.012    0.012 variable_scope.py:15(<module>)
       16    0.000    0.000    0.012    0.001 tensorflow_backend.py:706(placeholder)
       16    0.000    0.000    0.012    0.001 backend.py:991(placeholder)
        1    0.000    0.000    0.012    0.012 tpu_ops.py:16(<module>)
     5350    0.002    0.000    0.012    0.000 pywrap_tensorflow_internal.py:1444(<lambda>)
     2994    0.006    0.000    0.012    0.000 dtypes.py:240(is_compatible_with)
        8    0.000    0.000    0.012    0.001 tensorflow_backend.py:1258(update_add)
        8    0.000    0.000    0.012    0.001 state_ops.py:167(assign_add)
        8    0.000    0.000    0.012    0.001 resource_variable_ops.py:762(assign_add)
    10688    0.008    0.000    0.012    0.000 <frozen importlib._bootstrap>:416(parent)
        2    0.000    0.000    0.012    0.006 losses_utils.py:135(compute_weighted_loss)
        1    0.000    0.000    0.011    0.011 network.py:1236(_updated_config)
        1    0.000    0.000    0.011    0.011 control_flow_ops.py:18(<module>)
     6127    0.002    0.000    0.011    0.000 pywrap_tensorflow_internal.py:58(_swig_setattr)
      416    0.001    0.000    0.011    0.000 func_graph.py:358(as_default)
      570    0.001    0.000    0.011    0.000 ops.py:4310(device)
        2    0.001    0.000    0.011    0.006 meta_graph_pb2.py:5(<module>)
      624    0.002    0.000    0.011    0.000 ops.py:5534(init_scope)
       20    0.000    0.000    0.011    0.001 array_ops.py:435(shape)
        4    0.000    0.000    0.011    0.003 tensorflow_backend.py:2430(reshape)
        4    0.000    0.000    0.011    0.003 array_ops.py:59(reshape)
       20    0.000    0.000    0.011    0.001 array_ops.py:461(shape_internal)
        1    0.000    0.000    0.011    0.011 ragged_dispatch.py:495(register_dispatchers)
        1    0.000    0.000    0.011    0.011 parsing_ops.py:16(<module>)
        1    0.000    0.000    0.011    0.011 ragged_tensor.py:15(<module>)
        1    0.000    0.000    0.011    0.011 input_layer.py:17(<module>)
       16    0.000    0.000    0.011    0.001 merge.py:224(_merge_function)
       16    0.001    0.000    0.011    0.001 nn_ops.py:504(__init__)
       17    0.000    0.000    0.011    0.001 array_ops.py:2588(placeholder)
       17    0.000    0.000    0.011    0.001 math_ops.py:1191(_add_dispatch)
     2155    0.006    0.000    0.011    0.000 callbacks.py:45(__init__)
        4    0.000    0.000    0.011    0.003 gen_array_ops.py:8027(reshape)
       17    0.000    0.000    0.011    0.001 gen_array_ops.py:6628(placeholder)
        1    0.000    0.000    0.011    0.011 training_ops.py:16(<module>)
     5890    0.010    0.000    0.011    0.000 <frozen importlib._bootstrap>:103(release)
     1517    0.001    0.000    0.011    0.000 tokenize.py:147(_compile)
    15125    0.005    0.000    0.011    0.000 sre_parse.py:254(get)
     5773    0.011    0.000    0.011    0.000 {built-in method _thread.allocate_lock}
       17    0.000    0.000    0.011    0.001 gen_math_ops.py:514(add_v2)
      248    0.010    0.000    0.011    0.000 group.py:412(__contains__)
        1    0.000    0.000    0.011    0.011 optimizers.py:487(__init__)
     4310    0.002    0.000    0.010    0.000 training_utils.py:567(<genexpr>)
      299    0.010    0.000    0.010    0.000 base.py:124(get_lcpl)
        1    0.000    0.000    0.010    0.010 init_ops.py:31(<module>)
        1    0.000    0.000    0.010    0.010 specifiers.py:4(<module>)
     1943    0.002    0.000    0.010    0.000 ops.py:2159(inputs)
        1    0.000    0.000    0.010    0.010 ragged_dispatch.py:554(ragged_op_list)
     2280    0.005    0.000    0.010    0.000 <frozen importlib._bootstrap>:318(__exit__)
        1    0.000    0.000    0.010    0.010 gen_tpu_ops.py:5(<module>)
       58    0.000    0.000    0.010    0.000 deprecation.py:426(deprecated_wrapper)
        1    0.000    0.000    0.010    0.010 function.py:1012(__init__)
     2260    0.007    0.000    0.010    0.000 <frozen importlib._bootstrap_external>:574(spec_from_file_location)
        1    0.000    0.000    0.010    0.010 parser.py:5(<module>)
        1    0.000    0.000    0.010    0.010 function.py:558(__init__)
        1    0.000    0.000    0.010    0.010 function.py:16(<module>)
        1    0.000    0.000    0.010    0.010 function.py:381(__init__)
      418    0.001    0.000    0.010    0.000 abc.py:125(__new__)
        3    0.000    0.000    0.010    0.003 util.py:15(<module>)
        7    0.000    0.000    0.010    0.001 metadata.py:15(<module>)
        1    0.000    0.000    0.010    0.010 _distributor_init.py:7(<module>)
        1    0.000    0.000    0.010    0.010 nn_impl.py:15(<module>)
        1    0.000    0.000    0.010    0.010 pyparsing.py:5399(pyparsing_common)
        1    0.000    0.000    0.010    0.010 gen_training_ops.py:5(<module>)
        4    0.000    0.000    0.010    0.002 metrics.py:206(result)
        4    0.000    0.000    0.010    0.002 variables.py:1077(_run_op)
        1    0.000    0.000    0.010    0.010 summary.py:25(<module>)
      323    0.001    0.000    0.010    0.000 textwrap.py:414(dedent)
