         1441894 function calls (1343749 primitive calls) in 26.781 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 tokens.py:42(BlockSequenceStartToken)
        1    0.000    0.000    0.000    0.000 tokens.py:51(FlowSequenceStartToken)
        1    0.000    0.000    0.000    0.000 tokens.py:60(FlowMappingEndToken)
        1    0.000    0.000    0.000    0.000 tokens.py:63(KeyToken)
        1    0.000    0.000    0.000    0.000 tokens.py:75(AliasToken)
        1    0.000    0.000    0.000    0.000 events.py:45(DocumentStartEvent)
        1    0.000    0.000    0.000    0.000 events.py:54(DocumentEndEvent)
        1    0.000    0.000    0.000    0.000 events.py:64(ScalarEvent)
        1    0.000    0.000    0.000    0.000 nodes.py:35(CollectionNode)
        1    0.000    0.000    0.000    0.000 loader.py:41(Loader)
        1    0.000    0.000    0.000    0.000 scanner.py:32(ScannerError)
        1    0.000    0.000    0.000    0.000 parser.py:69(ParserError)
        1    0.000    0.000    0.000    0.000 composer.py:8(ComposerError)
        1    0.000    0.000    0.000    0.000 constructor.py:16(ConstructorError)
        1    0.000    0.000    0.000    0.000 dumper.py:27(SafeDumper)
        1    0.000    0.000    0.000    0.000 dumper.py:45(Dumper)
        1    0.000    0.000    0.000    0.000 representer.py:10(RepresenterError)
        1    0.000    0.000    0.000    0.000 cyaml.py:30(CFullLoader)
        1    0.000    0.000    0.000    0.000 cyaml.py:37(CUnsafeLoader)
        1    0.000    0.000    0.000    0.000 serialized_attributes.py:258(ModelAttributes)
        1    0.000    0.000    0.000    0.000 csv.py:65(excel_tab)
        1    0.000    0.000    0.000    0.000 __init__.py:79(DomstringSizeErr)
        1    0.000    0.000    0.000    0.000 __init__.py:85(WrongDocumentErr)
        1    0.000    0.000    0.000    0.000 __init__.py:91(NoDataAllowedErr)
        1    0.000    0.000    0.000    0.000 __init__.py:94(NoModificationAllowedErr)
        1    0.000    0.000    0.000    0.000 __init__.py:103(InuseAttributeErr)
        1    0.000    0.000    0.000    0.000 __init__.py:106(InvalidStateErr)
        1    0.000    0.000    0.000    0.000 __init__.py:109(SyntaxErr)
        1    0.000    0.000    0.000    0.000 __init__.py:115(NamespaceErr)
        1    0.000    0.000    0.000    0.000 __init__.py:118(InvalidAccessErr)
        1    0.000    0.000    0.000    0.000 __init__.py:121(ValidationErr)
        1    0.000    0.000    0.000    0.000 __init__.py:176(_update_logging_levels)
        1    0.000    0.000    0.000    0.000 getpass.py:26(GetPassWarning)
        1    0.000    0.000    0.000    0.000 text_format.py:72(Error)
        1    0.000    0.000    0.000    0.000 encoder.py:372(_VarintEncoder)
        1    0.000    0.000    0.000    0.000 encoder.py:387(_SignedVarintEncoder)
        1    0.000    0.000    0.000    0.000 encoder.py:470(_ModifiedEncoder)
        1    0.000    0.000    0.000    0.000 type_checkers.py:221(Int64ValueChecker)
        1    0.000    0.000    0.000    0.000 type_checkers.py:227(Uint64ValueChecker)
        1    0.000    0.000    0.000    0.000 variables.py:3375(AbstractVariableMetaclass)
        1    0.000    0.000    0.000    0.000 profiler.py:60(ProfilerNotRunningError)
        1    0.000    0.000    0.000    0.000 op_selector.py:311(UnliftableError)
        1    0.000    0.000    0.000    0.000 wrappers.py:566(BoundFunctionWrapper)
        1    0.000    0.000    0.000    0.000 session_run_hook.py:266(SessionRunValues)
        1    0.000    0.000    0.000    0.000 special_values.py:70(UndefinedReturnValue)
        1    0.000    0.000    0.000    0.000 node_util.py:24(NonExistent)
        1    0.000    0.000    0.000    0.000 qual_names.py:36(Symbol)
        1    0.000    0.000    0.000    0.000 api.py:61(ConversionError)
        1    0.000    0.000    0.000    0.000 return_statements.py:157(_Block)
        1    0.000    0.000    0.000    0.000 return_statements.py:170(_Function)
        1    0.000    0.000    0.000    0.000 errors.py:27(FrameInfo)
        1    0.000    0.000    0.000    0.000 request.py:647(HTTPDefaultErrorHandler)
        1    0.000    0.000    0.000    0.000 request.py:899(HTTPPasswordMgrWithDefaultRealm)
        1    0.000    0.000    0.000    0.000 client.py:1423(NotConnected)
        1    0.000    0.000    0.000    0.000 client.py:1479(RemoteDisconnected)
        1    0.000    0.000    0.000    0.000 distribution_strategy_context.py:67(_DefaultReplicaThreadMode)
        1    0.000    0.000    0.000    0.000 json_format.py:91(SerializeToJsonError)
        1    0.000    0.000    0.000    0.000 backend_config.py:32(epsilon)
        1    0.000    0.000    0.000    0.000 backend_config.py:95(image_data_format)
        1    0.000    0.000    0.000    0.000 context.py:14(ProcessError)
        1    0.000    0.000    0.000    0.000 context.py:17(BufferTooShort)
        1    0.000    0.000    0.000    0.000 pool.py:59(ExceptionWithTraceback)
        1    0.000    0.000    0.000    0.000 tarfile.py:282(CompressionError)
        1    0.000    0.000    0.000    0.000 h5py_warnings.py:20(H5pyWarning)
        1    0.000    0.000    0.000    0.000 base.py:424(MutableMappingHDF5)
        1    0.000    0.000    0.000    0.000 control_flow_v2_func_graphs.py:32(WhileCondFuncGraph)
        1    0.000    0.000    0.000    0.000 control_flow_v2_func_graphs.py:40(WhileBodyFuncGraph)
        1    0.000    0.000    0.000    0.000 error.py:45(YAMLError)
        1    0.000    0.000    0.000    0.000 export_output.py:398(EvalOutput)
        1    0.000    0.000    0.000    0.000 exceptions.py:8(HTTPError)
        1    0.000    0.000    0.000    0.000 exceptions.py:13(HTTPWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:99(TimeoutError)
        1    0.000    0.000    0.000    0.000 exceptions.py:135(LocationValueError)
        1    0.000    0.000    0.000    0.000 exceptions.py:150(ResponseError)
        1    0.000    0.000    0.000    0.000 exceptions.py:161(SubjectAltNameWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:186(DependencyWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:228(ProxySchemeUnknown)
        1    0.000    0.000    0.000    0.000 connection.py:65(DummyConnection)
        1    0.000    0.000    0.000    0.000 wait.py:13(NoWayToWaitForSocketError)
        1    0.000    0.000    0.000    0.000 jpcntx.py:212(EUCJPContextAnalysis)
        1    0.000    0.000    0.000    0.000 exceptions.py:32(ConnectionError)
        1    0.000    0.000    0.000    0.000 exceptions.py:36(ProxyError)
        1    0.000    0.000    0.000    0.000 exceptions.py:44(Timeout)
        1    0.000    0.000    0.000    0.000 exceptions.py:53(ConnectTimeout)
        1    0.000    0.000    0.000    0.000 exceptions.py:68(TooManyRedirects)
        1    0.000    0.000    0.000    0.000 exceptions.py:100(StreamConsumedError)
        1    0.000    0.000    0.000    0.000 utils.py:16(CryptographyDeprecationWarning)
        1    0.000    0.000    0.000    0.000 utils.py:53(register_interface_if)
        1    0.000    0.000    0.000    0.000 utils.py:87(InterfaceNotImplemented)
        1    0.000    0.000    0.000    0.000 ec.py:175(SECT571R1)
        1    0.000    0.000    0.000    0.000 ec.py:181(SECT409R1)
        1    0.000    0.000    0.000    0.000 ec.py:193(SECT233R1)
        1    0.000    0.000    0.000    0.000 ec.py:205(SECT571K1)
        1    0.000    0.000    0.000    0.000 ec.py:211(SECT409K1)
        1    0.000    0.000    0.000    0.000 ec.py:223(SECT233K1)
        1    0.000    0.000    0.000    0.000 ec.py:235(SECP521R1)
        1    0.000    0.000    0.000    0.000 ec.py:241(SECP384R1)
        1    0.000    0.000    0.000    0.000 ec.py:247(SECP256R1)
        1    0.000    0.000    0.000    0.000 ec.py:253(SECP256K1)
        1    0.000    0.000    0.000    0.000 ec.py:259(SECP224R1)
        1    0.000    0.000    0.000    0.000 ec.py:466(ECDH)
        1    0.000    0.000    0.000    0.000 exceptions.py:31(AlreadyFinalized)
        1    0.000    0.000    0.000    0.000 exceptions.py:35(AlreadyUpdated)
        1    0.000    0.000    0.000    0.000 ipaddress.py:19(AddressValueError)
        1    0.000    0.000    0.000    0.000 ipaddress.py:23(NetmaskValueError)
        1    0.000    0.000    0.000    0.000 keys.py:206(ECPoint)
        1    0.000    0.000    0.000    0.000 _ffi.py:30(LibraryNotFoundError)
        1    0.000    0.000    0.000    0.000 algos.py:411(KeyExchangeAlgorithmId)
        1    0.000    0.000    0.000    0.000 algos.py:450(Pbes1Params)
        1    0.000    0.000    0.000    0.000 algos.py:457(PSourceAlgorithmId)
        1    0.000    0.000    0.000    0.000 algos.py:1091(Pbmac1Params)
        1    0.000    0.000    0.000    0.000 core.py:4484(SetOf)
        1    0.000    0.000    0.000    0.000 core.py:4517(EmbeddedPdv)
        1    0.000    0.000    0.000    0.000 core.py:4754(VisibleString)
        1    0.000    0.000    0.000    0.000 core.py:4763(GeneralString)
        1    0.000    0.000    0.000    0.000 core.py:4782(CharacterString)
        1    0.000    0.000    0.000    0.000 core.py:4792(BMPString)
        1    0.000    0.000    0.000    0.000 _teletex_codec.py:23(TeletexIncrementalEncoder)
        1    0.000    0.000    0.000    0.000 _teletex_codec.py:29(TeletexIncrementalDecoder)
        1    0.000    0.000    0.000    0.000 base.py:66(KeySerializationEncryption)
        1    0.000    0.000    0.000    0.000 hashes.py:60(ExtendableOutputFunction)
        1    0.000    0.000    0.000    0.000 hashes.py:117(SHA512_224)
        1    0.000    0.000    0.000    0.000 hashes.py:124(SHA512_256)
        1    0.000    0.000    0.000    0.000 hashes.py:131(SHA224)
        1    0.000    0.000    0.000    0.000 hashes.py:138(SHA256)
        1    0.000    0.000    0.000    0.000 hashes.py:145(SHA384)
        1    0.000    0.000    0.000    0.000 hashes.py:152(SHA512)
        1    0.000    0.000    0.000    0.000 hashes.py:159(SHA3_224)
        1    0.000    0.000    0.000    0.000 hashes.py:171(SHA3_384)
        1    0.000    0.000    0.000    0.000 hashes.py:217(MD5)
        1    0.000    0.000    0.000    0.000 _util.py:62(openssl_assert)
        1    0.000    0.000    0.000    0.000 SSL.py:118(_buffer)
        1    0.000    0.000    0.000    0.000 SSL.py:261(ZeroReturnError)
        1    0.000    0.000    0.000    0.000 SSL.py:336(_NpnAdvertiseHelper)
        1    0.000    0.000    0.000    0.000 SSL.py:426(_ALPNSelectHelper)
        1    0.000    0.000    0.000    0.000 SSL.py:544(_OCSPClientCallbackHelper)
        1    0.000    0.000    0.000    0.000 padding.py:26(PKCS1v15)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1232(Absent)
        1    0.000    0.000    0.000    0.000 cookies.py:144(CookieError)
        1    0.000    0.000    0.000    0.000 cookies.py:165(CookieConflictError)
        1    0.000    0.000    0.000    0.000 package_data.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:21(IDNABidiError)
        1    0.000    0.000    0.000    0.000 socks.py:137(SOCKSHTTPSConnectionPool)
        1    0.000    0.000    0.000    0.000 metrics.py:2033(Hinge)
        1    0.000    0.000    0.000    0.000 metrics.py:2066(SquaredHinge)
        1    0.000    0.000    0.000    0.000 metrics.py:2099(CategoricalHinge)
        1    0.000    0.000    0.000    0.000 base.py:16(SparseWarning)
        1    0.000    0.000    0.000    0.000 convolutional.py:390(Conv2D)
        1    0.000    0.000    0.000    0.000 pooling.py:743(GlobalMaxPooling2D)
        1    0.000    0.000    0.000    0.000 pooling.py:836(GlobalMaxPooling3D)
        1    0.000    0.000    0.000    0.000 merge.py:323(Maximum)
        1    0.000    0.000    0.000    0.000 merge.py:339(Minimum)
        1    0.000    0.000    0.000    0.000 ImageEnhance.py:90(Sharpness)
        1    0.000    0.000    0.000    0.000 Image.py:79(_imaging_not_installed)
        1    0.000    0.000    0.000    0.000 Image.py:2432(ImagePointHandler)
        1    0.000    0.000    0.000    0.000 error.py:17(VerificationError)
        1    0.000    0.000    0.000    0.000 error.py:22(VerificationMissing)
        1    0.000    0.000    0.000    0.000 model.py:204(BaseFunctionType)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:32(MultibandFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:96(MedianFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:126(MaxFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:245(DETAIL)
        1    0.000    0.000    0.000    0.000 _matfuncs_sqrtm.py:22(SqrtmError)
        1    0.000    0.000    0.000    0.000 sequence.py:34(TimeseriesGenerator)
        1    0.000    0.000    0.000    0.000 _exceptions.py:105(SAXNotRecognizedException)
        1    0.000    0.000    0.000    0.000 _exceptions.py:115(SAXNotSupportedException)
        1    0.000    0.000    0.000    0.000 mock.py:1887(NonCallableMagicMock)
        1    0.000    0.000    0.000    0.000 mock.py:1900(MagicMock)
        1    0.000    0.000    0.000    0.000 version.py:16(<module>)
        1    0.000    0.000    0.000    0.000 errors.py:247(DeadlineExceededError)
        1    0.000    0.000    0.000    0.000 errors.py:263(NotFoundError)
        1    0.000    0.000    0.000    0.000 errors.py:280(AlreadyExistsError)
        1    0.000    0.000    0.000    0.000 errors.py:297(PermissionDeniedError)
        1    0.000    0.000    0.000    0.000 errors.py:316(UnauthenticatedError)
        1    0.000    0.000    0.000    0.000 errors.py:349(FailedPreconditionError)
        1    0.000    0.000    0.000    0.000 errors.py:367(AbortedError)
        1    0.000    0.000    0.000    0.000 errors.py:385(OutOfRangeError)
        1    0.000    0.000    0.000    0.000 errors.py:403(UnimplementedError)
        1    0.000    0.000    0.000    0.000 errors.py:421(InternalError)
        1    0.000    0.000    0.000    0.000 errors.py:436(UnavailableError)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.register}
        1    0.000    0.000    0.000    0.000 {built-in method sys.getfilesystemencoding}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1159(exec_module)
        1    0.000    0.000    0.000    0.000 __init__.py:189(c_float)
        1    0.000    0.000    0.000    0.000 __init__.py:193(c_double)
        1    0.000    0.000    0.000    0.000 __init__.py:207(c_longlong)
        1    0.000    0.000    0.000    0.000 __init__.py:211(c_ulonglong)
        1    0.000    0.000    0.000    0.000 __init__.py:230(c_char)
        1    0.000    0.000    0.000    0.000 pathlib.py:386(_Accessor)
        1    0.000    0.000    0.000    0.000 pickle.py:75(UnpicklingError)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1260(TimedeltaFormat)
        1    0.000    0.000    0.000    0.000 shutil.py:65(ExecError)
        1    0.000    0.000    0.000    0.000 shutil.py:71(RegistryError)
        1    0.000    0.000    0.000    0.000 threading.py:721(BrokenBarrierError)
        1    0.000    0.000    0.000    0.000 threading.py:1116(daemon)
        1    0.000    0.000    0.000    0.000 _iotools.py:472(ConverterLockError)
        1    0.000    0.000    0.000    0.000 _iotools.py:480(ConversionWarning)
        1    0.000    0.000    0.000    0.000 polyutils.py:79(PolyBase)
        1    0.000    0.000    0.000    0.000 argparse.py:672(ArgumentDefaultsHelpFormatter)
