         3736770 function calls (3535359 primitive calls) in 18.023 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      180    0.003    0.000    0.020    0.000 __init__.py:1615(_get)
        1    0.000    0.000    0.019    0.019 stats_aggregator.py:15(<module>)
      234    0.006    0.000    0.019    0.000 tensor_util.py:355(make_tensor_proto)
    12693    0.005    0.000    0.019    0.000 abc.py:137(__instancecheck__)
       37    0.000    0.000    0.019    0.001 gen_math_ops.py:350(add)
      393    0.000    0.000    0.019    0.000 genericpath.py:16(exists)
        1    0.000    0.000    0.019    0.019 utils.py:2(<module>)
      386    0.000    0.000    0.019    0.000 __init__.py:1603(_has)
     3371    0.006    0.000    0.019    0.000 tf_export.py:312(__call__)
        4    0.000    0.000    0.018    0.005 array_ops.py:658(_slice_helper)
        1    0.000    0.000    0.018    0.018 optimizers.py:16(<module>)
     5381    0.009    0.000    0.018    0.000 context.py:214(push)
        1    0.000    0.000    0.018    0.018 losses_impl.py:15(<module>)
      935    0.003    0.000    0.018    0.000 ops.py:1778(<listcomp>)
     2155    0.009    0.000    0.018    0.000 shape_base.py:513(expand_dims)
      285    0.001    0.000    0.018    0.000 <frozen importlib._bootstrap_external>:1445(path_hook_for_FileFinder)
       37    0.000    0.000    0.018    0.000 tensor_util.py:952(shape_tensor)
        1    0.018    0.018    0.018    0.018 {built-in method _pywrap_tensorflow_internal.TF_NewSessionRef}
        4    0.000    0.000    0.018    0.004 util.py:15(<module>)
        1    0.000    0.000    0.018    0.018 parameterized.py:158(<module>)
        1    0.000    0.000    0.018    0.018 pyparsing.py:75(<module>)
        1    0.000    0.000    0.018    0.018 gen_sparse_ops.py:4(<module>)
      935    0.003    0.000    0.017    0.000 ops.py:1791(_control_flow_post_processing)
    18762    0.011    0.000    0.017    0.000 enum.py:284(__call__)
        1    0.000    0.000    0.017    0.017 nn.py:20(<module>)
      492    0.001    0.000    0.017    0.000 __init__.py:2565(__init__)
       11    0.000    0.000    0.017    0.002 tensorflow_backend.py:1555(mean)
     8668    0.008    0.000    0.017    0.000 tf_decorator.py:200(unwrap)
     1781    0.006    0.000    0.017    0.000 pywrap_tensorflow_internal.py:1457(__init__)
     4310    0.017    0.000    0.017    0.000 {built-in method numpy.zeros}
        1    0.000    0.000    0.017    0.017 npyio.py:1(<module>)
      358    0.003    0.000    0.017    0.000 module_wrapper.py:85(__init__)
     3125    0.017    0.000    0.017    0.000 {built-in method tensorflow_core.python._tf_stack.extract_stack}
    19333    0.012    0.000    0.016    0.000 <frozen importlib._bootstrap_external>:58(<listcomp>)
        1    0.001    0.001    0.016    0.016 gen_nn_ops.py:4(<module>)
        1    0.000    0.000    0.016    0.016 distributions.py:15(<module>)
        1    0.000    0.000    0.016    0.016 appdirs.py:9(<module>)
        1    0.000    0.000    0.016    0.016 loader.py:2(<module>)
        1    0.000    0.000    0.016    0.016 ImageEnhance.py:21(<module>)
        4    0.000    0.000    0.016    0.004 tensorflow_backend.py:2179(reshape)
       11    0.000    0.000    0.016    0.001 math_ops.py:1695(reduce_mean_v1)
        1    0.000    0.000    0.016    0.016 absltest.py:19(<module>)
        4    0.000    0.000    0.016    0.004 array_ops.py:59(reshape)
       11    0.000    0.000    0.016    0.001 math_ops.py:1759(reduce_mean)
        4    0.000    0.000    0.016    0.004 gen_array_ops.py:8024(reshape)
     4525    0.015    0.000    0.016    0.000 ops.py:3940(get_collection)
     5381    0.006    0.000    0.016    0.000 context.py:1631(graph_mode)
        1    0.000    0.000    0.016    0.016 audio_microfrontend_op.py:15(<module>)
       21    0.000    0.000    0.016    0.001 tensorflow_backend.py:4329(bias_add)
       51    0.001    0.000    0.016    0.000 op_def_library.py:303(add_op_list)
        1    0.000    0.000    0.016    0.016 utils.py:9(<module>)
       92    0.000    0.000    0.015    0.000 tensorflow_backend.py:76(get_uid)
     1225    0.002    0.000    0.015    0.000 op_def_library.py:292(add_op)
       92    0.000    0.000    0.015    0.000 tensorflow_backend.py:64(_get_default_graph)
     2575    0.003    0.000    0.015    0.000 <frozen importlib._bootstrap>:194(_lock_unlock_module)
     2155    0.004    0.000    0.015    0.000 training_utils.py:559(check_num_samples)
        1    0.000    0.000    0.015    0.015 backend.py:19(<module>)
       22    0.000    0.000    0.015    0.001 gen_array_ops.py:6343(pad)
        1    0.000    0.000    0.015    0.015 _elliptic_curve.py:47(<module>)
   115074    0.015    0.000    0.015    0.000 {method 'append' of 'list' objects}
        1    0.000    0.000    0.015    0.015 optimizers.py:455(__init__)
        3    0.000    0.000    0.015    0.005 errors.py:15(<module>)
       21    0.000    0.000    0.015    0.001 nn_ops.py:2685(bias_add)
        1    0.000    0.000    0.015    0.015 files.py:12(<module>)
        1    0.001    0.001    0.015    0.015 gen_math_ops.py:4(<module>)
      727    0.002    0.000    0.015    0.000 fromnumeric.py:69(_wrapreduction)
       92    0.001    0.000    0.014    0.000 saving.py:630(save_attributes_to_hdf5_group)
      740    0.012    0.000    0.014    0.000 sre_compile.py:276(_optimize_charset)
        1    0.000    0.000    0.014    0.014 core.py:15(<module>)
        2    0.000    0.000    0.014    0.007 connection.py:1(<module>)
    12693    0.012    0.000    0.014    0.000 {built-in method _abc._abc_instancecheck}
        1    0.000    0.000    0.014    0.014 _int.py:32(<module>)
   8389/3    0.007    0.000    0.014    0.005 copy.py:132(deepcopy)
    864/2    0.002    0.000    0.014    0.007 copy.py:236(_deepcopy_dict)
     2277    0.004    0.000    0.014    0.000 <frozen importlib._bootstrap_external>:1351(_get_spec)
    590/6    0.001    0.000    0.014    0.002 copy.py:210(_deepcopy_list)
      255    0.001    0.000    0.014    0.000 deprecation.py:308(deprecated_wrapper)
        1    0.000    0.000    0.014    0.014 _datasource.py:35(<module>)
     1669    0.002    0.000    0.014    0.000 ops.py:686(_as_tf_output)
        1    0.000    0.000    0.014    0.014 load_library.py:38(load_op_library)
        1    0.000    0.000    0.014    0.014 continue_statements.py:15(<module>)
     2314    0.005    0.000    0.014    0.000 ops.py:4030(name_scope)
     1727    0.001    0.000    0.014    0.000 ops.py:5459(_GetGlobalDefaultGraph)
        1    0.014    0.014    0.014    0.014 continue_statements.py:58(ContinueCanonicalizationTransformer)
     3473    0.009    0.000    0.014    0.000 tf_export.py:283(_validate_symbol_names)
        1    0.000    0.000    0.014    0.014 feature_column_lib.py:15(<module>)
        1    0.000    0.000    0.014    0.014 adjoint_registrations.py:15(<module>)
        1    0.000    0.000    0.013    0.013 Image.py:30(<module>)
      116    0.012    0.000    0.013    0.000 dataset.py:57(make_new_dset)
        1    0.000    0.000    0.013    0.013 ops.py:2811(__init__)
     1225    0.008    0.000    0.013    0.000 op_def_library.py:235(__init__)
    10762    0.009    0.000    0.013    0.000 ops.py:5282(get_controller)
        2    0.000    0.000    0.013    0.007 gradients.py:15(<module>)
        4    0.000    0.000    0.013    0.003 array_ops.py:859(strided_slice)
        4    0.000    0.000    0.013    0.003 gen_array_ops.py:10206(strided_slice)
        1    0.001    0.001    0.013    0.013 gen_array_ops.py:4(<module>)
       21    0.000    0.000    0.013    0.001 gen_nn_ops.py:711(bias_add)
        1    0.000    0.000    0.013    0.013 shutil.py:5(<module>)
97193/94997    0.012    0.000    0.013    0.000 {built-in method builtins.len}
        1    0.000    0.000    0.013    0.013 errors_impl.py:15(<module>)
      621    0.001    0.000    0.013    0.000 fromnumeric.py:2664(prod)
       18    0.000    0.000    0.013    0.001 merge.py:99(call)
        1    0.000    0.000    0.013    0.013 index_tricks.py:1(<module>)
       16    0.000    0.000    0.013    0.001 nn_ops.py:638(__call__)
        1    0.000    0.000    0.013    0.013 c_api_util.py:45(__init__)
       16    0.000    0.000    0.013    0.001 nn_ops.py:473(<lambda>)
       63    0.000    0.000    0.013    0.000 variables.py:2670(_try_guard_against_uninitialized_dependencies)
     2681    0.003    0.000    0.013    0.000 <frozen importlib._bootstrap>:58(__init__)
        1    0.013    0.013    0.013    0.013 {built-in method _pywrap_tensorflow_internal.TF_NewGraph}
       16    0.000    0.000    0.013    0.001 nn_impl.py:804(op)
        1    0.000    0.000    0.013    0.013 group.py:12(<module>)
       16    0.000    0.000    0.013    0.001 gen_nn_ops.py:2298(depthwise_conv2d_native)
        1    0.000    0.000    0.013    0.013 gradients_impl.py:15(<module>)
       16    0.002    0.000    0.013    0.001 nn_ops.py:504(__init__)
     7957    0.003    0.000    0.012    0.000 pywrap_tensorflow_internal.py:58(_swig_setattr)
        1    0.000    0.000    0.012    0.012 multiarray.py:7(<module>)
1770/1402    0.001    0.000    0.012    0.000 op_def_library.py:265(_MaybeColocateWith)
        2    0.001    0.000    0.012    0.006 meta_graph_pb2.py:5(<module>)
     2248    0.002    0.000    0.012    0.000 ops.py:2156(inputs)
      316    0.001    0.000    0.012    0.000 decorator_utils.py:76(add_notice_to_docstring)
     6291    0.002    0.000    0.012    0.000 pywrap_tensorflow_internal.py:1444(<lambda>)
        1    0.000    0.000    0.012    0.012 ragged_array_ops.py:15(<module>)
    13957    0.012    0.000    0.012    0.000 {built-in method __new__ of type object at 0x00007FFBA52979A0}
        1    0.000    0.000    0.012    0.012 variable_scope.py:15(<module>)
        6    0.000    0.000    0.012    0.002 __init__.py:10(<module>)
       26    0.000    0.000    0.012    0.000 pyparsing.py:2779(__init__)
        1    0.000    0.000    0.012    0.012 mbcsgroupprober.py:30(<module>)
        1    0.000    0.000    0.012    0.012 gen_data_flow_ops.py:4(<module>)
        2    0.000    0.000    0.012    0.006 adadelta.py:16(<module>)
       93    0.000    0.000    0.012    0.000 array_ops.py:1254(_autopacking_conversion_function)
     5639    0.012    0.000    0.012    0.000 {built-in method numpy.array}
        1    0.000    0.000    0.012    0.012 parser.py:5(<module>)
       92    0.001    0.000    0.012    0.000 io_utils.py:276(__getitem__)
  449/154    0.001    0.000    0.012    0.000 session.py:247(for_fetch)
        7    0.000    0.000    0.012    0.002 metadata.py:15(<module>)
     4042    0.009    0.000    0.012    0.000 <frozen importlib._bootstrap_external>:62(_path_split)
      801    0.012    0.000    0.012    0.000 {method 'reduce' of 'numpy.ufunc' objects}
      164    0.000    0.000    0.012    0.000 utils.py:46(register_decorator)
        1    0.000    0.000    0.012    0.012 overrides.py:1(<module>)
       21    0.000    0.000    0.012    0.001 initializers.py:37(__call__)
        1    0.000    0.000    0.012    0.012 __init__.py:119(<module>)
       21    0.000    0.000    0.012    0.001 tensorflow_backend.py:436(constant)
        1    0.000    0.000    0.012    0.012 summary.py:25(<module>)
    86380    0.012    0.000    0.012    0.000 {method 'get' of 'dict' objects}
      149    0.000    0.000    0.011    0.000 session.py:368(__init__)
        1    0.000    0.000    0.011    0.011 training_ops.py:16(<module>)
       21    0.000    0.000    0.011    0.001 constant_op.py:99(constant_v1)
     1188    0.001    0.000    0.011    0.000 version.py:74(__init__)
        1    0.000    0.000    0.011    0.011 feedparser.py:20(<module>)
      165    0.001    0.000    0.011    0.000 utils.py:97(verify_interface)
        1    0.000    0.000    0.011    0.011 dense_features_v2.py:15(<module>)
        1    0.000    0.000    0.011    0.011 misc.py:1(<module>)
       11    0.000    0.000    0.011    0.001 gen_math_ops.py:6346(mean)
       20    0.000    0.000    0.011    0.001 array_ops.py:424(shape)
       20    0.000    0.000    0.011    0.001 array_ops.py:450(shape_internal)
      183    0.007    0.000    0.011    0.000 group.py:52(create_group)
        4    0.000    0.000    0.011    0.003 array_ops.py:1158(_autopacking_helper)
      444    0.000    0.000    0.011    0.000 inspect.py:3081(signature)
        1    0.000    0.000    0.011    0.011 init_ops.py:31(<module>)
        1    0.000    0.000    0.011    0.011 cfg.py:23(<module>)
        1    0.000    0.000    0.011    0.011 control_flow_ops.py:18(<module>)
     2155    0.002    0.000    0.010    0.000 training_utils.py:673(get_static_batch_size)
        1    0.000    0.000    0.010    0.010 numeric.py:1(<module>)
      494    0.001    0.000    0.010    0.000 ops.py:4214(_colocate_with_for_gradient)
        1    0.000    0.000    0.010    0.010 dense_features.py:15(<module>)
        1    0.010    0.010    0.010    0.010 {built-in method _pywrap_tensorflow_internal.TF_LoadLibrary}
     2155    0.006    0.000    0.010    0.000 callbacks.py:45(__init__)
        1    0.000    0.000    0.010    0.010 tracking.py:1(<module>)
      226    0.006    0.000    0.010    0.000 decorator_utils.py:35(_normalize_docstring)
     2161    0.010    0.000    0.010    0.000 {built-in method numpy.arange}
        1    0.000    0.000    0.010    0.010 _internal_utils.py:9(<module>)
      638    0.000    0.000    0.010    0.000 ops.py:426(shape)
       16    0.000    0.000    0.010    0.001 merge.py:224(_merge_function)
      444    0.000    0.000    0.010    0.000 inspect.py:2829(from_callable)
      992    0.004    0.000    0.010    0.000 ops.py:5917(_get_graph_from_inputs)
     3035    0.002    0.000    0.010    0.000 numeric.py:469(asarray)
       17    0.000    0.000    0.010    0.001 math_ops.py:1191(_add_dispatch)
        2    0.000    0.000    0.010    0.005 _distributor_init.py:10(<module>)
      247    0.001    0.000    0.010    0.000 ops.py:1837(colocation_groups)
    12634    0.009    0.000    0.010    0.000 ops.py:5265(get_default)
      342    0.001    0.000    0.010    0.000 ops.py:488(_c_api_shape)
    10762    0.010    0.000    0.010    0.000 context.py:635(_mode)
     5148    0.009    0.000    0.010    0.000 <frozen importlib._bootstrap>:78(acquire)
     1188    0.004    0.000    0.010    0.000 version.py:131(_legacy_cmpkey)
        1    0.000    0.000    0.010    0.010 api.py:19(<module>)
        4    0.000    0.000    0.010    0.002 training.py:374(handle_metrics)
        1    0.000    0.000    0.010    0.010 function.py:16(<module>)
       17    0.000    0.000    0.010    0.001 gen_math_ops.py:513(add_v2)
     4462    0.006    0.000    0.010    0.000 ops.py:5352(get_default_session)
       91    0.000    0.000    0.010    0.000 descriptor.py:870(__new__)
     1223    0.010    0.000    0.010    0.000 {method 'ParseFromString' of 'google.protobuf.pyext._message.CMessage' objects}
     7957    0.007    0.000    0.010    0.000 pywrap_tensorflow_internal.py:39(_swig_setattr_nondynamic)
      255    0.001    0.000    0.010    0.000 deprecation.py:46(_add_deprecated_function_notice_to_docstring)
   322/63    0.001    0.000    0.010    0.000 variables.py:2725(_safe_initial_value_from_tensor)
     1338    0.004    0.000    0.010    0.000 ntpath.py:75(join)
